row_type,case,gap_m,omega_disc,material_point,peak_rank,frequency_hz,Omega_rad_s,peak_power_fraction,cumulative_top_power,Omega_rms,omega_orbit,omega_orbit_early,omega_orbit_late,mean_spin_magnitude,spin_early,spin_late,Omega6_orbit,Omega18_orbit,sigma_S_m,mu_r_ac,delta,delta_over_a,a_over_delta,tau_diff,Pi1,Omega_tau_lag,center_amplitude,center_phase_rad,shell_fraction
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,3000000.0,10.0,0.05097037441250369,8.495062402083947,0.11771543900074084,0.0013571680263507906,0.027713849158274278,0.08168140899337989,0.8889489768358649,-0.11771543900074084,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,3000000.0,50.0,0.022794644404994832,3.799107400832472,0.26321972360688645,0.006785840131753954,0.1385692457913714,0.08168140899337989,0.7685730051241981,-0.26321972360688645,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,3000000.0,100.0,0.016118247633507842,2.6863746055846405,0.3722489030089563,0.013571680263507907,0.2771384915827428,0.08168140899337989,0.6891826815309308,-0.3722489030089563,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,3000000.0,500.0,0.00720829947733973,1.2013832462232883,0.8323738516777524,0.06785840131753954,1.385692457913714,0.08168140899337989,0.435015397626337,-0.8323738516777524,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,6000000.0,10.0,0.036041497386698644,6.00691623111644,0.1664747703355505,0.0027143360527015813,0.055427698316548556,0.08168140899337989,0.8466441772144814,-0.1664747703355505,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,6000000.0,50.0,0.016118247633507842,2.6863746055846405,0.3722489030089563,0.013571680263507907,0.2771384915827428,0.08168140899337989,0.6891826815309308,-0.3722489030089563,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,6000000.0,100.0,0.011397322202497416,1.899553700416236,0.5264394472137729,0.027143360527015815,0.5542769831654856,0.08168140899337989,0.5907044642056406,-0.5264394472137729,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,6000000.0,500.0,0.005097037441250369,0.8495062402083948,1.1771543900074084,0.13571680263507907,2.771384915827428,0.08168140899337989,0.3081543793253282,-1.1771543900074084,0.9965915613842593
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,10000000.0,10.0,0.027917623830212398,4.652937305035399,0.21491800435776384,0.004523893421169303,0.0923794971942476,0.08168140899337989,0.8066075757720825,-0.21491800435776384,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,10000000.0,50.0,0.012485140930924595,2.080856821820766,0.48057126733255595,0.022619467105846513,0.461897485971238,0.08168140899337989,0.6184300020181053,-0.48057126733255595,1.0
